""	"cycle"	"bonica_rid"	"recipient_name"	"share.ind"	"share.group"	"recipient_state"	"recipient_party"	"np_score"	"candidate_cfscore"	"state.party"	"total.raised"
"9358"	1998	"cand28791"	"CLARKE, BEN"	0.0953912111468382	0.754555198285102	"CO"	100	-1.457	-0.290785926369683	"CO-100"	4665
"9362"	1996	"cand28794"	"CONGROVE, JIM"	0.0990860304550823	0.896728575618495	"CO"	200	1.696	1.18711876021659	"CO-200"	10092.24
"9368"	1996	"cand28802"	"DEAN, DOUG"	0.00613421666053245	0.875782112624218	"CO"	200	1.357	0.43374452215635	"CO-200"	16302
"9369"	1998	"cand28802"	"DEAN, DOUG"	0.22356599861783	0.759156876295784	"CO"	200	1.357	0.43374452215635	"CO-200"	14470
"9370"	2000	"cand28802"	"DEAN, DOUG"	0.15092908608267	0.84907091391733	"CO"	200	1.357	0.43374452215635	"CO-200"	26370
"9371"	1996	"cand28807"	"DYER, JIM"	0.126082646352917	0.721746843368465	"CO"	100	-0.153	-0.3248545329924	"CO-100"	19166
"9373"	1996	"cand28811"	"EPPS, MARY ELLEN"	0.00539701814747352	0.969641772920461	"CO"	200	0.98	0.505307102808574	"CO-200"	29646
"9374"	1996	"cand28812"	"FAATZ, JEANNE"	0.0257867236919681	0.935701591862971	"CO"	200	0.692	0.748186745861341	"CO-200"	14281.38
"9375"	1996	"cand28815"	"MCELHANY, ANDY"	0.000974206265445229	0.992531085298253	"CO"	200	1.345	0.616279429424006	"CO-200"	30794.3
"9376"	1998	"cand28815"	"MCELHANY, ANDY"	0.293247880500606	0.691612838110618	"CO"	200	1.345	0.616279429424006	"CO-200"	19816
"9377"	1996	"cand28816"	"MAY, RON J"	0	0.987539717151579	"CO"	200	1.426	0.848915194199053	"CO-200"	16051
"9378"	1998	"cand28816"	"MAY, RON J"	0.297849841381741	0.693338033133592	"CO"	200	1.426	0.848915194199053	"CO-200"	11348
"9379"	1996	"cand28818"	"YOUNG, BRAD"	0	0.971680898302502	"CO"	200	1.099	0.499304969357847	"CO-200"	19421.52
"9380"	1998	"cand28818"	"YOUNG, BRAD"	0.154664484451718	0.828968903436989	"CO"	200	1.099	0.499304969357847	"CO-200"	6110
"9381"	2000	"cand28818"	"YOUNG, BRAD"	0.158111942223369	0.841888057776631	"CO"	200	1.099	0.499304969357847	"CO-200"	19385
"9384"	1998	"cand28819"	"ZIMMERMAN, PAUL"	0.250623441396509	0.377306733167082	"CO"	100	-1.371	-1.09694367899035	"CO-100"	20050
"9385"	2000	"cand28819"	"ZIMMERMAN, PAUL"	0.312678741658723	0.348522402287893	"CO"	100	-1.371	-1.09694367899035	"CO-100"	26225
"9387"	1996	"cand28884"	"FOSTER, TIMOTHY E (TIM)"	0	0.979043986671976	"CO"	200	0.736		"CO-200"	2385.95
"9390"	1996	"cand28888"	"GORDON, KEN"	0.197537505229813	0.794991333452872	"CO"	100	-1.212	-1.4373173480581	"CO-100"	16731
"9391"	1998	"cand28888"	"GORDON, KEN"	0.268092105263158	0.71875	"CO"	100	-1.212	-1.4373173480581	"CO-100"	15200
"9392"	1996	"cand28889"	"GEORGE, RUSSELL"	0.00380436436680159	0.947499771738138	"CO"	200	0.371	0.267218580336564	"CO-200"	32857
"9393"	1998	"cand28889"	"GEORGE, RUSSELL"	0.258989464421032	0.717177149282554	"CO"	200	0.371	0.267218580336564	"CO-200"	40909
"9394"	1996	"cand28890"	"ENTZ, LEWIS H"	0	0.901574803149606	"CO"	200	0.401	0.28944553351197	"CO-200"	11176
"9395"	1996	"cand28937"	"KELLER, MARYANNE M"	0.0858613351808779	0.613500272182907	"CO"	100	-0.904	-1.12914722871738	"CO-100"	20207
"9396"	1998	"cand28937"	"KELLER, MARYANNE M"	0.166107734227625	0.731188430098512	"CO"	100	-0.904	-1.12914722871738	"CO-100"	19084
"9398"	1998	"cand28938"	"GOTLIEB, DOROTHY"	0.238405136882294	0.63820556206343	"CO"	200	0.268	0.647915649846395	"CO-200"	23049
"9399"	1996	"cand28939"	"GRAMPSAS, TONY"	0.0309384060533201	0.929283643306697	"CO"	200	0.679	0.444290045993236	"CO-200"	56564
"9400"	1996	"cand28957"	"OWEN, DAVE"	0.00589069000008247	0.949929134999299	"CO"	200	0.967	0.63841075561048	"CO-200"	16975.94
"9402"	1996	"cand28960"	"TAYLOR, JACK"	0.00733591618715756	0.955984502877055	"CO"	200	0.688	0.744283060857987	"CO-200"	43621
"9403"	1998	"cand28960"	"TAYLOR, JACK"	0.33177276440646	0.460849619807704	"CO"	200	0.688	0.744283060857987	"CO-200"	31826
"9405"	1996	"cand28965"	"TUPA, RON"	0.0207699755280477	0.887924992278267	"CO"	100	-1.339	-1.50270510986509	"CO-100"	13468.48
"9406"	1998	"cand28965"	"TUPA, RON"	0.202559462254395	0.781282316442606	"CO"	100	-1.339	-1.50270510986509	"CO-100"	15472
"9409"	1996	"cand28976"	"JERKE, WILLIAM J"	0	1	"CO"	200	1.541		"CO-200"	750
"9411"	1996	"cand28981"	"JUNE, VI"	0.00117891162878431	0.763038762614354	"CO"	100	-0.395	-0.175775248115335	"CO-100"	21206
"9412"	1998	"cand28981"	"JUNE, VI"	0	1	"CO"	100	-0.395	-0.175775248115335	"CO-100"	20
"9413"	1996	"cand28982"	"KAUFMAN, BILL"	0.00343927050779683	0.958437562336778	"CO"	200	0.254	0.12835208284702	"CO-200"	43613.9
"9414"	1998	"cand28982"	"KAUFMAN, WILLIAM G"	0.244811282955365	0.703341613911371	"CO"	200	0.254	0.12835208284702	"CO-200"	12479
"9415"	1996	"cand28984"	"KERNS, PEGGY"	0	1	"CO"	100	-1.139	-0.641018309890273	"CO-100"	6250
"9419"	1996	"cand28990"	"LAWRENCE, JOYCE"	0.244660715401319	0.712431407467618	"CO"	200	0.493	0.76529880823874	"CO-200"	58264.36
"9420"	1998	"cand28990"	"LAWRENCE, JOYCE"	0.182652592932538	0.768395288358574	"CO"	200	0.493	0.76529880823874	"CO-200"	32685
"9421"	2000	"cand28990"	"LAWRENCE, JOYCE R"	0.388834696480828	0.479852930141817	"CO"	200	0.493	0.76529880823874	"CO-200"	66635
"9422"	1996	"cand28993"	"LEYBA, GLORIA"	0.00107963378821904	0.772197270685783	"CO"	100	-1.294	-0.635188950388653	"CO-100"	23156
"9423"	1998	"cand28993"	"LEYBA, GLORIA"	0.0793650793650794	0.553049289891395	"CO"	100	-1.294	-0.635188950388653	"CO-100"	5985
"9429"	1996	"cand29003"	"MACE, FRANA"	0.00671704450041982	0.866218863699972	"CO"	100	-0.792	-0.263980386417795	"CO-100"	17865
"9430"	1998	"cand29003"	"MACE, FRANA ARAUJO"	0.0465983224603914	0.794967381174278	"CO"	100	-0.792	-0.263980386417795	"CO-100"	5365
"9431"	2000	"cand29003"	"MACE, FRANA"	0.308103975535168	0.581676860346585	"CO"	100	-0.792	-0.263980386417795	"CO-100"	39240
"9434"	1996	"cand29019"	"MARTIN, WILLIAM T (BILL)"	0	1	"CO"	200	0.908		"CO-200"	810.46
"9436"	1996	"cand29029"	"MCPHERSON, GARY"	0.00124830587060418	0.863381838932877	"CO"	200	1.034	0.344526347196128	"CO-200"	56076
"9437"	1998	"cand29029"	"MCPHERSON, GARY"	0.285021583584649	0.697238483827095	"CO"	200	1.034	0.344526347196128	"CO-200"	16911
"9447"	1998	"cand29035"	"MILLER, CARL"	0.220979020979021	0.636363636363636	"CO"	100	0.088	-0.124672771149592	"CO-100"	17875
"9448"	2000	"cand29035"	"MILLER, CARL"	0.120347394540943	0.688585607940447	"CO"	100	0.088	-0.124672771149592	"CO-100"	40300
"9450"	1996	"cand29036"	"MORRISON, MARCY"	0	0.984277965568745	"CO"	200	0.115	0.0586636939426594	"CO-200"	12721
"9451"	1998	"cand29036"	"MORRISON, MARCY"	0.325413927606994	0.663675295272906	"CO"	200	0.115	0.0586636939426594	"CO-200"	36661
"9453"	1996	"cand29042"	"NICHOL, ALICE"	0.0158098183223811	0.767723231542327	"CO"	100	-0.512	-0.393866210303715	"CO-100"	25870
"9454"	1996	"cand29047"	"PANKEY, PHILLIP L"	0.018873078546773	0.934316720057613	"CO"	200	1.488	0.616900719091284	"CO-200"	32215.2
"9455"	1998	"cand29047"	"PANKEY, PHILLIP L"	0	1	"CO"	200	1.488	0.616900719091284	"CO-200"	604
"9456"	1996	"cand29050"	"PFIFFNER, PENN"	0.0390645142640167	0.904291940053159	"CO"	200	1.642	1.00666841061631	"CO-200"	25598.68
"9457"	1998	"cand29050"	"PFIFFNER, PENN"	0.242111840049984	0.747474747474748	"CO"	200	1.642	1.00666841061631	"CO-200"	9603
"9458"	1996	"cand29053"	"PRINSTER, DAN"	0	1	"CO"	100	-0.359		"CO-100"	450
"9459"	1996	"cand29058"	"REESER, JEANNIE"	0.00481608572632593	0.870266690747095	"CO"	100	-0.42	-0.133814261257897	"CO-100"	16611
"9460"	1996	"cand29059"	"REEVES, PEGGY"	0	1	"CO"	100	-1.027	-0.953005270745826	"CO-100"	1700
"9464"	1996	"cand29069"	"SALIMAN, TODD"	0.307074152238865	0.543158655207134	"CO"	100	-1.497	-1.0878785036372	"CO-100"	14589.31
"9465"	1998	"cand29069"	"SALIMAN, TODD"	0.218075295649344	0.684279049582294	"CO"	100	-1.497	-1.0878785036372	"CO-100"	9217
"9466"	2000	"cand29069"	"SALIMAN, TODD"	0.320169445203608	0.454359114512162	"CO"	100	-1.497	-1.0878785036372	"CO-100"	7318
"9469"	1996	"cand29074"	"SCHAUER, PAUL D"	0.0225579428860584	0.937892416989034	"CO"	200	0.656	0.444224140899045	"CO-200"	37547.75
"9470"	1998	"cand29074"	"SCHAUER, PAUL D"	0.034212115113705	0.159287583014691	"CO"	200	0.656	0.444224140899045	"CO-200"	9938
"9471"	1996	"cand29076"	"SCHWARZ, LARRY"	0.0532946406593271	0.835660892322792	"CO"	200	0.524	0.295437512811677	"CO-200"	57402.77
"9474"	1998	"cand29091"	"SINCLAIR, WILLIAM D"	0.2619449128724	0.72681281618887	"CO"	200	0.997	0.591968108957777	"CO-200"	8895
"9475"	2000	"cand29091"	"SINCLAIR, WILLIAM D"	0.254684838160136	0.745315161839864	"CO"	200	0.997	0.591968108957777	"CO-200"	17610
"9476"	2002	"cand29091"	"SINCLAIR, WILLIAM (BILL)"	0.195889261744966	0.767757270693512	"CO"	200	0.997	0.591968108957777	"CO-200"	35760
"9478"	1998	"cand29093"	"SMITH, MATT"	0.206940945983767	0.793059054016233	"CO"	200	0.592	0.774404905958097	"CO-200"	17865
"9479"	2000	"cand29093"	"SMITH, MATT"	0.270804890628318	0.695367252207154	"CO"	200	0.592	0.774404905958097	"CO-200"	32961
"9480"	2002	"cand29093"	"SMITH, MATT"	0.170000419926933	0.798505060119539	"CO"	200	0.592	0.774404905958097	"CO-200"	35720.5
"9481"	1996	"cand29094"	"SNYDER, CAROL A"	0.00112629523952545	0.784877609250638	"CO"	100	-0.922	-0.303866893803021	"CO-100"	26636
"9482"	1998	"cand29094"	"SNYDER, CAROL A"	0.111111111111111	0.888888888888889	"CO"	100	-0.922	-0.303866893803021	"CO-100"	225
"9485"	1996	"cand29099"	"SULLIVANT, BRYAN S"	0.00449016124032949	0.869649258538314	"CO"	200	0.863	0.155025134724143	"CO-200"	73494.02
"9486"	1998	"cand29099"	"SULLIVANT, BRYAN S"	0.186164883171015	0.733678008897439	"CO"	200	0.863	0.155025134724143	"CO-200"	24951
"9487"	1996	"cand29101"	"SWENSON, BILL"	0.067911224135938	0.923419257889261	"CO"	200	0.614	0.4324435031058	"CO-200"	17302
"9488"	1998	"cand29101"	"SWENSON, BILL"	0.196852459016393	0.793311475409836	"CO"	200	0.614	0.4324435031058	"CO-200"	15250
"9489"	2000	"cand29101"	"SWENSON, WILLIAM G"	0.0714285714285714	0.927113702623907	"CO"	200	0.614	0.4324435031058	"CO-200"	17150
"9493"	1996	"cand29108"	"TOOL, STEVE"	0.112313649871108	0.842421403077564	"CO"	200	0.488	0.791448684601464	"CO-200"	17673.72
"9494"	1998	"cand29108"	"TOOL, STEVE"	0.258333333333333	0.686111111111111	"CO"	200	0.488	0.791448684601464	"CO-200"	5400
"9495"	1996	"cand29110"	"TUCKER, SHIRLEEN"	0.203083646211608	0.757062842370899	"CO"	200	0.643	0.453582554167878	"CO-200"	32494
"9496"	1998	"cand29110"	"TUCKER, SHIRLEEN"	0.103754940711462	0.896245059288538	"CO"	200	0.643	0.453582554167878	"CO-200"	1012
"9499"	1998	"cand29121"	"WILLIAMS, TAMBOR"	0.299019998406501	0.557565134252251	"CO"	200	0.756	0.494083855713912	"CO-200"	37653
"9500"	2000	"cand29121"	"WILLIAMS, TAMBOR"	0.44916755224938	0.55083244775062	"CO"	200	0.756	0.494083855713912	"CO-200"	28230
"9501"	2002	"cand29121"	"WILLIAMS, TAMBOR"	0.105997038499506	0.891535044422507	"CO"	200	0.756	0.494083855713912	"CO-200"	40520
"9504"	1998	"cand29152"	"JOHNSON, STEVE"	0.212072820185244	0.751389332481635	"CO"	200	0.633	0.647511774584316	"CO-200"	15655
"9505"	2000	"cand29152"	"JOHNSON, STEVE"	0.208506624362218	0.791493375637782	"CO"	200	0.633	0.647511774584316	"CO-200"	23323
"9507"	1998	"cand29153"	"VEIGA, JENNIFER"	0.181431684115428	0.681777116437264	"CO"	100	-1.237	-0.861670091855996	"CO-100"	18817
"9508"	2000	"cand29153"	"VEIGA, JENNIFER"	0.270937604270938	0.622288955622289	"CO"	100	-1.237	-0.861670091855996	"CO-100"	14985
"9509"	2002	"cand29153"	"VEIGA, JENNIFER L"	0.452407693312843	0.428196539813029	"CO"	100	-1.237	-0.861670091855996	"CO-100"	112650.56
"9511"	1998	"cand29154"	"GROSSMAN, DAN"	0.208035714285714	0.613392857142857	"CO"	100	-1.132	-0.83329744334589	"CO-100"	5600
"9512"	2000	"cand29154"	"GROSSMAN, DAN"	0.5010812480692	0.378657487091222	"CO"	100	-1.132	-0.83329744334589	"CO-100"	45318
"9516"	1998	"cand29156"	"TAKIS, STEPHANIE"	0.224790753288163	0.536070147469111	"CO"	100	-1.149	-0.503714597721076	"CO-100"	12545
"9518"	1998	"cand29157"	"WILLIAMS, SUZANNE"	0.192901987573599	0.656810123288117	"CO"	100	-0.775	-1.06732517260922	"CO-100"	30741
"9519"	2000	"cand29157"	"WILLIAMS, SUZANNE"	0.414111454591027	0.44803241707745	"CO"	100	-0.775	-1.06732517260922	"CO-100"	23938
"9520"	2002	"cand29157"	"WILLIAMS, SUZANNE"	0.537444418441376	0.373859115375614	"CO"	100	-0.775	-1.06732517260922	"CO-100"	42730
"9521"	1996	"cand29159"	"AGLER, VICKIE"	0.0388983075960877	0.933652962837611	"CO"	200	1.308	0.404756388143146	"CO-200"	32057.95
"9528"	1996	"cand29185"	"SALAZ, MIKE"	0.00415230660631981	0.900344641448324	"CO"	200	1.079	-0.74242421658256	"CO-200"	12041.5
"9532"	1996	"cand29201"	"LYLE, GLENDA SWANSON"	0	1	"CO"	100	-1.939		"CO-100"	700
"9554"	1996	"cand29646"	"PRINZLER, ERIC"	0.0467847416461199	0.82976714757029	"CO"	200	1.526	0.452658774894373	"CO-200"	47793.36
"9574"	1996	"cand29721"	"ARMSTRONG, DON"	0	1	"CO"	100	-1.151	0.470706345749001	"CO-100"	370
"9578"	2006	"cand29733"	"RIESBERG, JAMES L"	0.330373438775964	0.160599851666831	"CO"	100	-0.897	-1.13733545314556	"CO-100"	114741.7
"9579"	2008	"cand29733"	"RIESBERG, JIM"	0.361834462196049	0.268297194568396	"CO"	100	-0.897	-1.13733545314556	"CO-100"	81145.09
"9580"	2010	"cand29733"	"RIESBERG, JIM"	0.397112573943617	0.264767807419384	"CO"	100	-0.897	-1.13733545314556	"CO-100"	77931
"9587"	1996	"cand32933"	"BAILEY JR, FRANK I"	0	0.980471447827806	"GA"	100	-0.359	0.449641605320805	"GA-100"	6298.47
"9588"	1998	"cand32933"	"BAILEY JR, FRANK"	0.159574468085106	0.840425531914894	"GA"	100	-0.359	0.449641605320805	"GA-100"	4700
"9589"	2000	"cand32933"	"BAILEY JR, FRANK I"	0.352690986422379	0.337559299852773	"GA"	100	-0.359	0.449641605320805	"GA-100"	24452
"9590"	1996	"cand32936"	"BAKER, THURBERT E"	0	0.969924812030075	"GA"	100	-0.666	-0.0395131335944039	"GA-100"	6650
"9591"	1996	"cand32937"	"BANNISTER, CHARLES"	0.115154536390828	0.801761382519109	"GA"	200	0.933	0.77053025861255	"GA-200"	18054
"9592"	1998	"cand32937"	"BANNISTER, CHARLES"	0.226169539219135	0.773830460780865	"GA"	200	0.933	0.77053025861255	"GA-200"	8529
"9593"	2000	"cand32937"	"BANNISTER, CHARLES"	0.174603174603175	0.825396825396825	"GA"	200	0.933	0.77053025861255	"GA-200"	15750
"9602"	1996	"cand32941"	"BARNES, ROY E"	0.550066971102529	0.403853066541524	"GA"	100	-0.014	0.212471311537395	"GA-100"	94697.56
"9605"	1996	"cand32947"	"BENEFIELD, JIMMY W"	0.0111856823266219	0.859060402684564	"GA"	100	-0.339	0.481004815520912	"GA-100"	22350
"9606"	1998	"cand32947"	"BENEFIELD, JIMMY W"	0.0417457305502846	0.808349146110057	"GA"	100	-0.339	0.481004815520912	"GA-100"	26350
"9607"	2000	"cand32947"	"BENEFIELD, JIMMY"	0.00840159630329763	0.924385633270321	"GA"	100	-0.339	0.481004815520912	"GA-100"	23805
"9627"	1998	"cand32963"	"BRADFORD, FRANK"	0.252557041699449	0.524521374246001	"GA"	200	0.842	0.964048517697106	"GA-200"	7626
"9629"	1996	"cand32964"	"BREEDLOVE, KEITH"	0	1	"GA"	200	0.498	0.69490347049688	"GA-200"	3050
"9630"	1998	"cand32964"	"BREEDLOVE, KEITH"	0.0467289719626168	0.817757009345794	"GA"	200	0.498	0.69490347049688	"GA-200"	10700
"9632"	1998	"cand32966"	"BRIDGES SR, BEN D"	0.0441731587824271	0.546221187053249	"GA"	200	0.867	0.948041371866654	"GA-200"	12451
"9633"	2000	"cand32966"	"BRIDGES SR, BEN"	0.368577739364256	0.288101411696917	"GA"	200	0.867	0.948041371866654	"GA-200"	20826
"9636"	2006	"cand32966"	"BRIDGES SR, BEN D"	0.150705963246583	0.849294036753417	"GA"	200	0.867	0.948041371866654	"GA-200"	15925.05
"9650"	1996	"cand32975"	"BUCKNER, GAIL M"	0.183673469387755	0.506122448979592	"GA"	100	-0.383	-0.095838235684736	"GA-100"	12250
"9651"	1998	"cand32975"	"BUCKNER, GAIL M"	0.254270751484742	0.282059054631317	"GA"	100	-0.383	-0.095838235684736	"GA-100"	20057.36
"9652"	2000	"cand32975"	"BUCKNER, GAIL"	0.287533131389625	0.572841726618705	"GA"	100	-0.383	-0.095838235684736	"GA-100"	21128
"9655"	1996	"cand32977"	"BUNN, BARBARA JEAN"	0.152770482231537	0.24066582817297	"GA"	200	1.179	1.06016256980773	"GA-200"	9556.82
"9656"	1998	"cand32977"	"BUNN, BARBARA J"	0.441198786039454	0.237101669195751	"GA"	200	1.179	1.06016256980773	"GA-200"	10544
"9657"	2000	"cand32977"	"BUNN, BARBARA JEAN"	0.301870343953083	0.227124239858661	"GA"	200	1.179	1.06016256980773	"GA-200"	10346.76
"9659"	1996	"cand32979"	"BURKHALTER, MARK"	0.467015923166198	0.375306198941522	"GA"	200	0.786	0.797741938503265	"GA-200"	30441.81
"9660"	1998	"cand32979"	"BURKHALTER, MARK"	0.365234994268432	0.549401234116241	"GA"	200	0.786	0.797741938503265	"GA-200"	41001
"9661"	2000	"cand32979"	"BURKHALTER, MARK"	0.222761358623732	0.733760380506703	"GA"	200	0.786	0.797741938503265	"GA-200"	52141
"9664"	2006	"cand32979"	"BURKHALTER, JOSEPH MARK"	0.298457121185825	0.47913962906267	"GA"	200	0.786	0.797741938503265	"GA-200"	460200.11
"9670"	1996	"cand32985"	"CAMPBELL, TOM"	0	1	"GA"	200	0.756	0.748987879250063	"GA-200"	1450
"9671"	1998	"cand32985"	"CAMPBELL, TOM"	0.361290322580645	0.380645161290323	"GA"	200	0.756	0.748987879250063	"GA-200"	7750
"9672"	2000	"cand32985"	"CAMPBELL, TOM"	0.487106017191977	0.512893982808023	"GA"	200	0.756	0.748987879250063	"GA-200"	17450
"9687"	1996	"cand32990"	"CHILDERS, BUDDY"	0.662921348314607	0.337078651685393	"GA"	100	-0.273	0.353026435871703	"GA-100"	8900
"9688"	1998	"cand32990"	"CHILDERS, BUDDY"	0.175055836775523	0.617600249888135	"GA"	100	-0.273	0.353026435871703	"GA-100"	52183.35
"9689"	2000	"cand32990"	"CHILDERS, EM (BUDDY)"	0.101712844732709	0.639298193125113	"GA"	100	-0.273	0.353026435871703	"GA-100"	93587
"9690"	2002	"cand32990"	"CHILDERS, EM (BUDDY)"	0.0742370892018779	0.838468309859155	"GA"	100	-0.273	0.353026435871703	"GA-100"	68160
"9693"	1998	"cand32991"	"CLARK, BILL"	0.612813370473538	0.144846796657382	"GA"	200	1.158	1.14943842508209	"GA-200"	8975
"9694"	1996	"cand32994"	"COLEMAN, BROOKS P"	0.363636363636364	0.636363636363636	"GA"	200	0.69	0.804188722553549	"GA-200"	7700
"9695"	1998	"cand32994"	"COLEMAN, BROOKS"	0.137931034482759	0.862068965517241	"GA"	200	0.69	0.804188722553549	"GA-200"	2900
"9696"	2000	"cand32994"	"COLEMAN, BROOKS"	0.431665203394791	0.480538484050337	"GA"	200	0.69	0.804188722553549	"GA-200"	23919
"9699"	2006	"cand32994"	"COLEMAN JR, BROOKS P"	0.29803680801621	0.562269024424827	"GA"	200	0.69	0.804188722553549	"GA-200"	14316.99
"9700"	2008	"cand32994"	"COLEMAN, BROOKS"	0.113332728892113	0.82000095999488	"GA"	200	0.69	0.804188722553549	"GA-200"	15000.08
"9702"	2012	"cand32994"	"COLEMAN, BROOKS"	0.0444649312498055	0.432145773830609	"GA"	200	0.69	0.804188722553549	"GA-200"	53975.12
"9712"	1998	"cand32999"	"COOPER, SHARON"	0.454966883671946	0.138242158789552	"GA"	200	0.855	0.929285456397669	"GA-200"	47742.31
"9713"	2000	"cand32999"	"COOPER, SHARON"	0.405639974556506	0.156901547812566	"GA"	200	0.855	0.929285456397669	"GA-200"	70745
"9716"	2006	"cand32999"	"COOPER, SHARON"	0.195393521708079	0.789684494645626	"GA"	200	0.855	0.929285456397669	"GA-200"	177590.33
"9717"	2008	"cand32999"	"COOPER, SHARON"	0.253447360793615	0.742562515135871	"GA"	200	0.855	0.929285456397669	"GA-200"	187964.08
"9720"	1996	"cand33003"	"CREWS, RON"	0.466548601032831	0.331776830817443	"GA"	200	1.015	0.990854416453282	"GA-200"	19892.89
"9721"	1998	"cand33003"	"CREWS, RON"	0.506366521624124	0.265815627922431	"GA"	200	1.015	0.990854416453282	"GA-200"	26123.37
"9722"	1996	"cand33004"	"CUMMINGS, BILL"	0	0.81941309255079	"GA"	100	-0.108	0.365307878530518	"GA-100"	11075
"9723"	1998	"cand33004"	"CUMMINGS, BILL"	0	1	"GA"	100	-0.108	0.365307878530518	"GA-100"	4300.98
"9724"	2000	"cand33004"	"CUMMINGS, BILL"	0.161629830100737	0.547060592392121	"GA"	100	-0.108	0.365307878530518	"GA-100"	26604
"9727"	1996	"cand33008"	"DAVIS, GRACE W"	0.517422923387775	0.482577076612225	"GA"	100	-0.877	-0.0467510468301255	"GA-100"	3865.31
"9728"	1998	"cand33008"	"DAVIS, GRACE"	0.548152193075285	0.130071052309802	"GA"	100	-0.877	-0.0467510468301255	"GA-100"	81455.48
"9729"	1996	"cand33009"	"DAVIS, MAX"	0.231075697211155	0.414342629482072	"GA"	200	1.399	0.602052369811965	"GA-200"	12550
"9730"	1998	"cand33009"	"DAVIS, MAX"	0.161184210526316	0.773026315789474	"GA"	200	1.399	0.602052369811965	"GA-200"	15200
"9731"	2000	"cand33009"	"DAVIS, J MAX"	0.110794555239	0.767859027118286	"GA"	200	1.399	0.602052369811965	"GA-200"	18954
"9751"	1996	"cand33018"	"DIX, SCOTT"	0.112359550561798	0.775280898876405	"GA"	200	0.827	0.581962640918071	"GA-200"	4450
"9752"	1998	"cand33018"	"DIX, SCOTT"	0.278571428571429	0.557142857142857	"GA"	200	0.827	0.581962640918071	"GA-200"	3500
"9753"	2000	"cand33018"	"DIX, SCOTT"	0.043956043956044	0.956043956043956	"GA"	200	0.827	0.581962640918071	"GA-200"	4550
"9771"	1996	"cand33031"	"FELTON, DOROTHY"	0.273684210526316	0.442105263157895	"GA"	200	0.492	0.868056800943906	"GA-200"	11875
"9772"	1998	"cand33031"	"FELTON, DOROTHY"	0.329900505006785	0.554225350672649	"GA"	200	0.492	0.868056800943906	"GA-200"	14671.09
"9782"	1998	"cand33034"	"FRANKLIN, BOBBY"	0.66131498470948	0.246559633027523	"GA"	200	1.779	1.30068094831669	"GA-200"	26160
"9783"	2000	"cand33034"	"FRANKLIN, ROBERT (BOBBY)"	0.578555934304307	0.305237062286954	"GA"	200	1.779	1.30068094831669	"GA-200"	32270
"9786"	2006	"cand33034"	"FRANKLIN JR, ROBERT L"	0.37848939298988	0.497415724062618	"GA"	200	1.779	1.30068094831669	"GA-200"	24175.05
"9787"	2008	"cand33034"	"FRANKLIN, BOBBY"	0.24632208045835	0.422797512955806	"GA"	200	1.779	1.30068094831669	"GA-200"	13600.08
"9808"	1998	"cand33241"	"HAMMONTREE, ALLEN"	0	1	"GA"	200	0.915	0.560643633198255	"GA-200"	4200
"9809"	2000	"cand33241"	"HAMMONTREE, ALLEN"	0	0.887955182072829	"GA"	200	0.915	0.560643633198255	"GA-200"	8925
"9830"	1996	"cand33261"	"HEARD, KEITH G"	0.130434782608696	0.695652173913043	"GA"	100	-0.649	0.427770218339875	"GA-100"	5750
"9831"	1998	"cand33261"	"HEARD, KEITH G"	0.0908888474839695	0.909111152516031	"GA"	100	-0.649	0.427770218339875	"GA-100"	4400.98
"9832"	2000	"cand33261"	"HEARD, KEITH G"	0.0174216027874564	0.843205574912892	"GA"	100	-0.649	0.427770218339875	"GA-100"	14350
"9839"	1996	"cand33263"	"HECKSTALL, JOE"	0.118544600938967	0.762910798122066	"GA"	100	-0.642	0.214951614872837	"GA-100"	852
"9840"	1998	"cand33263"	"HECKSTALL, JOE"	0	1	"GA"	100	-0.642	0.214951614872837	"GA-100"	2050
"9841"	2000	"cand33263"	"HECKSTALL, JOE"	0	1	"GA"	100	-0.642	0.214951614872837	"GA-100"	750
"9844"	2006	"cand33263"	"HECKSTALL, JOE"	0.125805964622072	0.677420603533148	"GA"	100	-0.642	0.214951614872837	"GA-100"	15500.06
