""	"ind.contributions"	"high.median.prof"	"year"	"group.contributions"
"49494"	15854	0	2012	3080
"49495"	62750	0	2004	14889
"49496"	13718.75	0	2002	1900
"49497"	200	0	2008	650
"49498"	8156	0	2002	1367
"49499"	0	0	2004	0
"49500"	0	0	2008	0
"49501"	11770	0	2004	1750
"49502"	1230	0	2000	1750
"49503"	14000	0	2008	6125.47
"49504"	2291	0	2008	6850
"49505"	5574.51	0	2006	5825
"49506"	2685	0	2000	320
"49507"	1700	0	2000	300
"49508"	900	0	2000	0
"49509"	5150	0	2000	2150
"49510"	1840	0	2006	5300
"49511"	28598.52	0	2008	25025
"49512"	12300	0	2000	9400
"49513"	2495	0	2000	680
"49514"	7726	0	2006	2795
"49515"	17974	0	2002	6300
"49516"	1340	0	2000	1020
"49517"	2150	0	2000	2925
"49518"	15122.5	0	2008	7000
"49519"	3191	0	2004	3200
"49520"	12990.92	0	2004	8069
"49521"	1100	0	2008	0
"49522"	68194.34	0	2008	9750
"49523"	250	0	2006	1865
"49524"	2125	0	2010	3105
"49525"	1250	0	2006	1300
"49526"	5618.31	0	2004	9600
"49527"	1200	0	2004	700
"49528"	1725	0	2006	750
"49529"	1100	1	1998	2250
"49530"	2875	1	2000	10541
"49531"	24640	1	2002	18425
"49532"	15736	1	2004	13950
"49533"	16193.22	1	1998	47257.86
"49534"	10045	1	1998	42364.22
"49535"	0	1	2010	0
"49536"	12835	1	2006	3600
"49537"	43687.87	1	2008	37399.24
"49538"	0	1	2002	20.02
"49539"	815	1	2004	0.27
"49540"	0	1	2004	0
"49541"	0	1	2010	0
"49542"	2185	1	2000	3000
"49543"	1750	1	2008	0
"49544"	0	1	1998	0
"49545"	456.19	1	2004	0
"49546"	43612.4	1	2002	79719
"49547"	47391.53	1	2004	56320
"49548"	322	1	2006	50
"49549"	75916	1	1998	23804.09
"49550"	49977	1	2000	29372
"49551"	8928	1	2000	15374
"49552"	0	1	2004	0
"49553"	0	1	2008	0
"49554"	23485	1	1998	98022
"49555"	1380	1	2002	500
"49556"	1990	1	1998	500
"49557"	3015	1	2000	17966
"49558"	500	1	2000	5125
"49559"	72634.26	1	2000	86098
"49560"	43345.98	1	2004	23975
"49561"	29591.32	1	2006	20380
"49562"	13797	1	2000	25092
"49563"	3650	1	2002	250
"49564"	161.65	1	2004	0
"49565"	15675	1	1998	29000
"49566"	3020	1	2000	48357
"49567"	245	1	2006	100
"49568"	250	1	2008	500
"49569"	150	1	2010	0
"49570"	20.04	1	2012	0
"49571"	0	1	2002	285
"49572"	150	1	2004	0
"49573"	49626.49	1	1998	97667
"49574"	1860	1	1998	16350
"49575"	2045	1	1998	29375
"49576"	41092.98	1	1998	156668.23
"49577"	467.83	1	1998	370
"49578"	3305	1	2000	11119
"49579"	9053.94	1	1998	3150
"49580"	2065	1	2000	10195
"49581"	2643	1	2002	900
"49582"	0	1	2000	101
"49583"	14340	1	2000	41539
"49584"	35178.42	1	2002	25572
"49585"	4460.49	1	2002	1751
"49586"	3305.58	1	2004	1114.65
"49587"	2328	1	1998	1178.66
"49588"	28731	1	2000	60995
"49589"	11193.52	1	2004	34300.83
"49590"	7708.85	1	1998	7575
"49591"	6260	1	1998	63437.23
"49592"	3516	1	2004	428
"49593"	23883	1	1998	60425
"49594"	38233	1	2008	40135
"49595"	2510	1	1998	3250
"49596"	18083	1	2004	20295
"49597"	789	1	2002	0
"49598"	500	1	2008	1500
"49599"	4450	1	2000	3338
"49600"	11470	1	2004	6300
"49601"	702.04	1	2006	0
"49602"	6650	1	2004	27100
"49603"	28644	1	2000	47062
"49604"	33994.82	1	2010	100030
"49605"	27313.89	1	2012	99525
"49606"	300	1	2008	0
"49607"	676.58	1	2006	0
"49608"	16936	1	2002	12125
"49609"	4025	1	1998	50014.6
"49610"	0	1	1998	0
"49611"	85680.17	1	2008	113450
"49612"	4310	1	2008	3375
"49613"	60402.36	1	2002	47030
"49614"	3250	1	2002	580
"49615"	6004	1	2008	2241.88
"49616"	114971	1	1998	257047.9
"49617"	0	1	2002	0
"49618"	12260	1	2002	2700
"49619"	1450	1	2004	2010
"49620"	15479	1	2000	24523
"49621"	1136	1	2000	1610
"49622"	1625	1	1998	250
"49623"	579.66	1	2004	300
"49624"	7900	1	2000	14222
"49625"	19969.39	1	1998	50170.49
"49626"	31497.66	1	2002	46250
"49627"	3280	1	2000	12348
"49628"	8400	1	1998	14900
"49629"	21038.74	1	2000	147500
"49630"	66925	1	2006	152755.16
"49631"	16562.46	1	2004	8135
"49632"	129	1	2000	1555
"49633"	2447.97	1	2006	900
"49634"	0	1	2010	0
"49635"	20614.1	1	1998	111302.68
"49636"	10391	1	2000	14114
"49637"	4297.5	1	2002	1200
"49638"	1260	1	2006	5350
"49639"	26033.5	1	2002	45464.98
"49640"	2680	1	1998	400
"49641"	1583.87	1	2002	500
"49642"	6772	1	1998	4026
"49643"	9945	1	2004	1500
"49644"	430	1	2002	125
"49645"	18119.73	1	2000	17718
"49646"	3362	1	2002	620
"49647"	280	1	2008	500
"49648"	0	1	1998	0
"49649"	4356	1	2000	6401
"49650"	4494	1	2000	10035
"49651"	12283.44	1	2000	18775
"49652"	21454	1	2000	17849
"49653"	2700	1	2000	3421
"49654"	14473.4	1	2002	32926.55
"49655"	21054	1	2000	21670
"49656"	92.5	1	2008	0
"49657"	0	1	2010	0
"49658"	62678	1	2000	43431
"49659"	3495	1	1998	6100
"49660"	12203.02	1	2002	23225
"49661"	24368.72	1	1998	7459.33
"49662"	143179.51	1	2008	66228.2
"49663"	25455	1	2000	97530
"49664"	14723.16	1	2002	10250.03
"49665"	10850	1	2000	24946
"49666"	41422	1	2000	58510
"49667"	3651.97	1	2002	4379.4
"49668"	86166.37	1	2006	74049.64
"49669"	1837.51	1	2004	400
"49670"	5570	1	2002	388
"49671"	8765	1	2010	35.59
"49672"	3167.69	1	2008	950
"49673"	1025	1	2006	0
"49674"	2625	1	2002	2600
"49675"	12425	1	2008	1448.5
"49676"	7544	1	2000	6177
"49677"	33302.8	1	2008	63022.76
"49678"	17590	1	2006	21365.16
"49679"	1384.52	1	2004	325.27
"49680"	28660	1	2002	34481.62
"49681"	45281.72	1	2004	16550
"49682"	9008	1	2004	3200
"49683"	132572.13	1	2002	96206.12
"49684"	5244.19	1	2006	500
"49685"	0	1	2004	0
"49686"	23820	1	1998	52999.64
"49687"	33265	1	2002	38744.3
"49688"	2025	1	1998	0
"49689"	400	1	2000	1395
"49690"	9430.97	1	2002	2850
"49691"	35104.71	1	2008	18375.62
"49692"	9721.41	1	2002	4032.69
"49693"	2450	1	2000	6950
"49694"	84900	1	2008	33461.4
"49695"	6563.91	1	2000	14329
"49696"	60	1	2000	2430
"49697"	20525	1	2012	18531.5
"49698"	7120	1	2000	25638
"49699"	500	1	1998	200
"49700"	4817	1	2008	250
"49701"	3233	1	2000	18318
"49702"	0	1	2008	0
"49703"	71378.27	1	2006	42716
"49704"	13817.77	1	2002	6790
"49705"	51401.6	1	2006	45393
"49706"	3300	1	2002	2020
"49707"	36700	1	2004	54977.22
"49708"	7136	1	2004	3500.72
"49709"	300	1	2006	750
"49710"	41253.17	1	2002	18760
"49711"	13076	1	2008	9350
"49712"	15276.24	1	2008	2845
"49713"	5521.52	1	2000	11640
"49714"	7424	1	2000	27575
"49715"	20	1	1998	1608.66
"49716"	32279.46	1	2006	56702.92
"49717"	7286	1	2000	3685
"49718"	63595.99	1	2008	60634.52
"49719"	9180.78	1	2008	1750
"49720"	48430.88	1	2008	34950
"49721"	9115	1	2000	50839
"49722"	3596	1	2002	2585
"49723"	18046.7	1	2004	10300
"49724"	14075	1	1998	13178.24
"49725"	100	1	1998	1350
"49726"	6059.14	1	2002	1100
"49727"	14980	1	2008	11925
"49728"	3684.67	1	1998	3355
"49729"	500	1	2006	250
"49730"	1289.15	1	2000	10770
"49731"	35682.51	1	1998	47725
"49732"	28304.9	1	2002	26740
"49733"	61599.13	1	2008	52533.5
"49734"	0	1	2006	0
"49735"	12130	1	1998	62170
"49736"	21186.67	1	2002	32195
"49737"	4654.86	1	2006	200
"49738"	4314	1	2000	13499
"49739"	100	1	2000	500
"49740"	5522.81	1	2002	50
"49741"	8193.05	1	2004	4550
"49742"	2010	1	2000	3689
"49743"	8947.08	1	1998	39372.19
"49744"	1577	1	2000	4618
"49745"	7431	1	2000	31840
"49746"	810	1	2004	0
"49747"	7760	1	2006	4000
"49748"	0	1	2008	2500
"49749"	4538.5	1	2000	10079
"49750"	3198	1	2008	0
"49751"	5845	1	2000	6950
"49752"	350	1	1998	9150
"49753"	2680	1	2004	11655
"49754"	1900	1	2004	700
"49755"	24038	1	2000	13862
"49756"	25031	1	2008	14919.8
"49757"	600	1	2006	500
"49758"	24225.6	1	2000	67087
"49759"	3114	1	2000	3732
"49760"	11796	1	2002	14891.72
"49761"	14235	1	2000	40003
"49762"	125	1	1998	0
"49763"	60820	1	2000	140348
"49764"	104459.06	1	2008	152892.84
"49765"	0	1	2008	0
"49766"	-100	1	2010	0
"49767"	17065.09	1	1998	4030
"49768"	7737.66	1	2008	600
"49769"	2525	1	2000	3275
"49770"	20384.12	1	2002	15543.24
"49771"	121730.34	1	2006	154088.71
"49772"	26080	1	2012	47000
"49773"	68230.13	1	1998	41527
"49774"	12256.12	1	2012	4825
"49775"	200	1	2008	500
"49776"	16440	1	1998	44479.49
"49777"	28290	1	1998	14235
"49778"	133157.84	1	2006	115216.94
"49779"	89116.99	1	1998	67390.74
"49780"	5566.32	1	1998	3150
"49781"	8471	1	2006	40947
"49782"	35269.67	1	1998	34772.02
"49783"	315	1	2000	6095
"49784"	9330	1	2008	2650
"49785"	5473	1	2000	7347
"49786"	4290	1	2006	2375
"49787"	2750	1	2010	2195
"49788"	74306.18	1	1998	35230
"49789"	5730	1	2006	450
"49790"	25	1	1998	500
"49791"	4124.15	1	1998	2872.59
"49792"	19930.32	1	1998	100903.35
"49793"	4242.23	1	2000	4342
"49794"	2782.5	1	2004	2011
"49795"	0	1	2002	0
"49796"	0	1	2008	0
"49797"	42375	1	1998	168817.87
"49798"	12896.6	1	2002	24905
"49799"	0	1	2000	2100
"49800"	5985	1	1998	2248.24
"49801"	13530.58	1	2000	51775
"49802"	70968.68	1	1998	36025
"49803"	2060	1	2000	6280
"49804"	40802.35	1	2000	18679
"49805"	635	1	1998	4500
"49806"	3707.85	1	2008	2100
"49807"	13050	1	2008	14551
"49808"	3.5	1	2008	119.37
"49809"	22675	1	2000	72846
"49810"	1535	1	2000	6277
"49811"	8519	1	2000	20150
"49812"	5005.38	1	1998	11470
"49813"	4248	1	2008	212
"49814"	725	1	1998	1600
"49815"	14225.16	1	2004	4005
"49816"	8225	1	2006	8230
"49817"	44713	1	2000	85034
"49818"	15535	1	2000	61029
"49819"	32040	1	2006	28355
"49820"	26130.5	1	2000	16616
"49821"	0	1	2004	925.64
"49822"	17545.88	1	2012	5407.5
"49823"	1346	1	2000	3425
"49824"	38206	1	2000	84623
"49825"	230	1	2002	0
"49826"	14015.36	1	1998	7834.91
"49827"	3782.64	1	2008	100
"49828"	74232.41	1	2006	131866.38
"49829"	44140	1	1998	184355.44
"49830"	11123.51	1	2008	2500
"49831"	50	1	2002	0
"49832"	0	1	1998	0
"49833"	20	1	2000	1561
"49834"	19750.76	1	2008	23984.5
"49835"	94646	1	2008	135975
"49836"	3265	1	2008	0
"49837"	20815	1	2000	69223
"49838"	29745	1	2004	48360
"49839"	100	1	1998	9100
"49840"	14921	1	2008	20657.5
"49841"	7979	1	2012	13250
"49842"	2005	1	2008	0
"49843"	0	1	2008	0
"49844"	14154.65	1	2006	2300.39
"49845"	61471.93	1	2006	69079
"49846"	18469	1	2000	42002
"49847"	19949.74	1	2004	14280
"49848"	6889.98	1	1998	25645.41
"49849"	18821.27	1	2004	78400
"49850"	28405	1	2000	35215
"49851"	1755	1	2000	2800
"49852"	19790	1	1998	69202.25
"49853"	1445	1	1998	1045
"49854"	0	1	2002	150
"49855"	5286	1	2000	21627
"49856"	1810	1	1998	450
"49857"	725.4	1	1998	821.84
"49858"	13911	1	2000	35649
"49859"	34601.97	1	2000	62135
"49860"	94006.39	1	2008	14789
"49861"	4150	1	1998	3548.85
"49862"	15129	1	1998	1843
"49863"	29734.1	1	2006	7277.5
"49864"	28520	1	2006	39437.91
"49865"	338.43	1	2002	0
"49866"	39181.28	1	2008	12223.13
"49867"	43406.5	1	1998	17121.2
"49868"	1375	1	2004	15260
"49869"	31915	1	2008	19650
"49870"	0	1	1998	0
"49871"	26900	1	1998	37975.04
"49872"	23850.88	1	2004	46710
"49873"	45360	1	2010	74925
"49874"	109540	1	2006	71587
"49875"	10790	1	2002	12775
"49876"	12200	1	2006	13300
"49877"	20767.47	1	2000	99345
"49878"	160	1	1998	0
"49879"	5610	1	2004	1575
"49880"	1163.5	1	2002	0
"49881"	850	1	2000	5597
"49882"	1399.98	1	2008	3151.95
"49883"	9599.24	1	2008	1945
"49884"	2705.11	1	2006	1150
"49885"	17410.25	1	1998	48275
"49886"	31695.81	1	2006	24997.16
"49887"	5110	1	2000	6105
"49888"	30129.76	1	2006	8800
"49889"	22581.57	1	2004	25490.33
"49890"	8590	1	2008	21795
"49891"	15709.77	1	2008	9757.22
"49892"	44037.01	1	2010	20561.43
"49893"	241	1	1998	0
"49894"	810	1	2000	5810
"49895"	47866	1	1998	170936.65
"49896"	10264	1	2008	3350
"49897"	5120	1	2002	11100
"49898"	4560	1	2006	1525
"49899"	2745	1	2000	8940
"49900"	17507	1	2004	19962.65
"49901"	121084.2	1	2006	86825.2
"49902"	18205	1	1998	13970
"49903"	5407.66	1	1998	16850
"49904"	9649	1	1998	14125
"49905"	9100	1	2004	9400
"49906"	5545	1	2004	19250
"49907"	160	1	2000	260
"49908"	750	1	2000	3450
"49909"	52501	1	2000	102825
"49910"	5507	1	1998	4450
"49911"	96121.19	1	2006	92541.32
"49912"	0	1	2008	0
"49913"	30483.42	1	1998	4500
"49914"	1600	1	2006	0
"49915"	27825.6	1	2008	25050
"49916"	16889	1	2010	12500
"49917"	5319	1	2012	36710
"49918"	33091.64	1	1998	120651.35
"49919"	3321.85	1	2004	2450
"49920"	375	1	2000	3460
"49921"	4715	1	2000	7783
"49922"	8627.89	1	1998	84474.54
"49923"	65015.64	1	2008	98550
"49924"	1420	1	2004	0
"49925"	13899	1	2002	17345
"49926"	11055	1	2010	6120.02
"49927"	7440	1	2008	350
"49928"	4927.83	1	1998	924
"49929"	48088.77	1	1998	96442.7
"49930"	5633	1	1998	9386.2
"49931"	1215	1	2004	50
"49932"	319.8	1	2006	0
"49933"	186690.07	1	2008	297459.12
"49934"	18479.69	1	2006	15688.98
"49935"	4522	1	2000	19842
"49936"	57598	1	2000	123718
"49937"	40322	1	2006	27558
"49938"	36786.62	1	2002	25150
"49939"	6035	1	2004	2000
"49940"	23687.78	1	2008	4903
"49941"	5364	1	2000	12875
"49942"	2515	1	2000	3629
"49943"	38285.99	1	1998	89300.72
"49944"	1125	1	2008	0
"49945"	0	1	2000	0
"49946"	6194	1	2008	143.08
"49947"	0	1	2004	0
"49948"	2785	1	2002	5457
"49949"	9095	1	1998	11950
"49950"	27156.25	1	1998	31512.67
"49951"	0	1	2000	16
"49952"	41867	1	2006	74973.32
"49953"	300	1	2008	0
"49954"	48433.35	1	1998	101531.24
"49955"	15918	1	2000	15319
"49956"	17188.5	1	2006	14800
"49957"	29807.78	1	2008	29089.85
"49958"	6948.99	1	2012	9550
"49959"	5330	1	2006	275
"49960"	2480	1	2006	500
"49961"	120	1	1998	1683.28
"49962"	1388	1	2006	0
"49963"	746	1	1998	238.5
"49964"	415	1	2000	11909
"49965"	0	1	2000	0
"49966"	1969.13	1	2006	1550
"49967"	30910	1	2000	28905
"49968"	22032	1	2000	17625
"49969"	43499.46	1	2002	39960
"49970"	2450	1	2008	0
"49971"	5210	1	2000	21941
"49972"	12273	1	2008	6900
"49973"	3772.78	1	2004	2934
"49974"	15866	1	2000	30525
"49975"	1525	1	2008	50
"49976"	875	1	2002	100
"49977"	34746.76	1	2006	21630
"49978"	1375.31	1	2008	0
"49979"	17422	1	2000	23549
"49980"	4152	1	2000	5818
"49981"	3880.83	1	1998	3725
"49982"	32105.01	1	1998	163650
"49983"	14724.48	1	2006	9009.76
"49984"	3170	1	2000	9645
"49985"	2575	1	2000	24555
"49986"	765	1	1998	1167.81
"49987"	28655.33	1	1998	85260.6
"49988"	10660.88	1	2002	11181.14
"49989"	14647.17	1	1998	31995.64
"49990"	29537.96	1	1998	34840
"49991"	164.81	1	2008	0
"49992"	4801	1	1998	4227
"49993"	25398.1	1	1998	33619
"49994"	1120	1	1998	100
"49995"	16271.9	1	2006	2642.32
"49996"	7434	1	2008	4500
"49997"	9711.89	1	2010	17200
"49998"	96152.58	1	2008	120350
"49999"	1035	1	2000	1885
"50000"	2018.32	1	2004	450
"50001"	23420	1	2006	21050
"50002"	38170.55	1	2004	15700
"50003"	10500	1	1998	6920
"50004"	38811.85	1	2008	63169.74
"50005"	23205.12	1	2010	28250
"50006"	3400	1	2012	35750
"50007"	75	1	2002	0
"50008"	21735	1	1998	75825
"50009"	115383.22	1	2006	191900.69
"50010"	18886.27	1	1998	87525
"50011"	2023	1	2000	6715
"50012"	0	1	2004	0
"50013"	535	1	2004	375
"50014"	675	1	2004	0
"50015"	19555.2	1	2006	7500
"50016"	58786.98	1	2008	81667.27
"50017"	0	1	1998	0
"50018"	260	1	2008	0
"50019"	32481.05	1	2006	35650.89
"50020"	12781.5	1	2000	58595
"50021"	5950	1	2000	21350
"50022"	19498.41	1	2008	8480
"50023"	2675	1	2008	2249
"50024"	9595	1	2000	22511
"50025"	14683.81	1	1998	31951.6
"50026"	97960	1	2010	137684.38
"50027"	64960	1	2012	212734.85
"50028"	3225	1	2002	1250
"50029"	19408.45	1	2004	11012.11
"50030"	17409.54	1	1998	14125
"50031"	8759.25	1	1998	26800
"50032"	50050	1	2002	36675
"50033"	4970	1	1998	6250
"50034"	10259.39	1	1998	73001.06
"50035"	38693.35	1	1998	161042.33
"50036"	10190.69	1	2008	1600
"50037"	2884.32	1	2002	1305.14
"50038"	17621.94	1	2010	4320
"50039"	19245	1	2004	10146
"50040"	99536.69	1	2006	75762.95
"50041"	1305	1	2000	6435
"50042"	500	1	1998	1244
"50043"	2065	1	2000	4590
"50044"	4040	1	1998	3110.28
"50045"	415	1	1998	1450
"50046"	27121	1	1998	13814
"50047"	8554.26	1	2004	100
"50048"	20965.27	1	2008	6625
"50049"	270	1	2000	1625
"50050"	3335	1	2000	5032
"50051"	2804.18	1	2004	350
"50052"	5291.53	1	2002	620
"50053"	-217.89	1	2000	3810
"50054"	6075	1	2000	135
"50055"	38930	1	2002	7900
"50056"	14945	1	2008	4975
"50057"	16815	1	2004	19575
"50058"	3041	1	2008	2560
"50059"	0	1	2000	50
"50060"	22817	1	2000	53448
"50061"	469.57	1	2008	0
"50062"	54039.01	1	2006	70301.5
"50063"	890.4	1	1998	250
"50064"	34774.26	1	1998	66793
"50065"	76254.23	1	2008	133760
"50066"	83165.6	1	2002	50598.97
"50067"	73809.39	1	1998	16095.03
"50068"	71116.11	1	2006	48365
"50069"	35845	1	2006	40675
"50070"	7904	1	1998	7485
"50071"	15960.84	1	2008	0
"50072"	6243	1	2010	100
"50073"	61870	1	2000	53411
"50074"	13567.22	1	1998	30089.25
"50075"	32477.25	1	2006	32700
"50076"	3342.79	1	2002	1145
"50077"	0	1	1998	0
"50078"	3735	1	2002	4205
"50079"	6435	1	2002	760
"50080"	5200	1	1998	40450
"50081"	6259	1	2006	471.88
"50082"	9319	1	1998	695
"50083"	5810	1	1998	7975
"50084"	6287	1	2002	4521
"50085"	35732.48	1	2008	81731.92
"50086"	31480.27	1	2008	66847.35
"50087"	9951	1	2000	14411
"50088"	3333.15	1	2008	89
"50089"	2340	1	2008	500
"50090"	6166.81	1	2006	1600
"50091"	15815	1	1998	9675.32
"50092"	5376.57	1	2002	2435
"50093"	6482.18	1	1998	35570
"50094"	5254	1	2000	15205
"50095"	13926	1	2002	1710
"50096"	1450	1	2008	0
"50097"	1350	1	2000	7971
"50098"	23120.3	1	2004	21135
"50099"	10115	1	2002	8387.99
"50100"	3930	1	2006	2150
"50101"	42193.93	1	2008	26800
"50102"	7735	1	1998	34271.3
"50103"	315	1	2006	0
"50104"	18170	1	2002	8500
"50105"	2193	1	2000	6595
"50106"	5225	1	2006	4075
"50107"	5600	1	2012	48750
"50108"	4650	1	1998	52050.04
"50109"	80817.14	1	2006	58805
"50110"	10294.79	1	1998	5957
"50111"	0	1	1998	0
"50112"	23285.58	1	1998	28072.51
"50113"	17045	1	2004	7296.57
"50114"	35849.95	1	2010	15642.46
"50115"	27781.83	1	2002	22068.1
"50116"	3966	1	2000	4926
"50117"	8861	1	2002	5300
"50118"	9650	1	2000	7570
"50119"	145204.82	1	2006	135976.56
"50120"	50777.48	1	2004	71032.31
"50121"	7470	1	1998	4950
"50122"	40236.9	1	2006	26500
"50123"	2260	1	2008	3060
"50124"	1772	1	1998	0
"50125"	23211.12	1	2004	20400
"50126"	36900.95	1	2010	38312.85
"50127"	14722.49	1	2012	50384.45
"50128"	18388	1	2000	8367
"50129"	0	1	2008	0
"50130"	10490	1	2004	1525
"50131"	0	1	1998	0
"50132"	3657.4	1	1998	8050
"50133"	10699	1	2000	26863
"50134"	13910	1	2008	1280
"50135"	35047.16	1	2004	1100
"50136"	4707.91	1	2008	0
"50137"	806.11	1	2004	0.71
"50138"	3595	1	2008	2850
"50139"	10675.4	1	1998	4864.95
"50140"	19825	1	2002	40389.2
"50141"	21095	1	1998	84592.13
"50142"	2527	1	2000	8037
"50143"	9233.16	1	1998	4192.88
"50144"	1030	1	1998	0
"50145"	14020	1	2002	9460
"50146"	1540	1	1998	2650
"50147"	11397	1	2000	33140
"50148"	5762.61	1	2002	10880
"50149"	22310.57	1	2006	8760
"50150"	16010.36	1	1998	65852.59
"50151"	8280	1	2000	22448
"50152"	425	1	2000	0
"50153"	9437.5	1	2000	11412
"50154"	16380.65	1	2008	2850
"50155"	2639.66	1	2010	9564
"50156"	2465	1	1998	20650
"50157"	52233.67	1	2008	33118.59
"50158"	5055.18	1	1998	17145.41
"50159"	31687.69	1	2002	67916.42
"50160"	10575	1	2008	6575
"50161"	1497.01	1	2004	500
"50162"	39833.06	1	2008	31533.98
"50163"	240.89	1	2008	0.18
"50164"	20050	1	1998	7700
"50165"	1846.85	1	1998	16600
"50166"	18675	1	2008	33900
"50167"	4408.62	1	2006	775
"50168"	75	1	2004	0
"50169"	0	1	2002	0
"50170"	22938.13	1	2008	28350
"50171"	7970.65	1	1998	5220
"50172"	102522.88	1	2004	245481.91
"50173"	4572.18	1	2004	1283.38
"50174"	37101	1	2008	12207.28
"50175"	134484	1	2006	161956.41
"50176"	14796.88	1	2006	5750
"50177"	24314.33	1	2004	10575
"50178"	14270	1	2004	4375
"50179"	13344.58	1	2008	1000
"50180"	40	1	2000	1165
"50181"	4350	1	1998	1000
"50182"	12666.89	1	2002	16478
"50183"	15724.3	1	2006	9251.31
"50184"	9889.44	1	2006	1545
"50185"	6562	1	2000	22610
"50186"	65052.07	1	1998	31015
"50187"	10625	1	2002	6750
"50188"	0	1	2002	475
"50189"	458	1	2000	2665
"50190"	7595	1	2000	31400
"50191"	425	1	1998	500
"50192"	1300	1	1998	0
"50193"	9577	1	2006	3250
"50194"	5693.4	1	2004	9579.88
"50195"	4827.51	1	2008	264.14
"50196"	3810	1	2008	0
"50197"	0.23	1	2002	0
"50198"	220	1	2002	325
"50199"	7580	1	1998	4275
"50200"	19821.8	1	1998	925
"50201"	453	1	2000	555
"50202"	2144.44	1	2000	24574
"50203"	13825	1	1998	7325
"50204"	0	1	2002	0
"50205"	6771	1	2000	14207
"50206"	3870.67	1	1998	14414.9
"50207"	3619	1	2000	2871
"50208"	2626	1	2000	7814
"50209"	12170	1	2000	22740
"50210"	2534.21	1	2002	292
"50211"	33261	1	2000	68028
"50212"	32772	1	2008	46350
"50213"	0	1	2002	0
"50214"	41981.5	1	2006	53879.46
"50215"	1900	1	1998	200
"50216"	7850	1	2000	3095
"50217"	14395	1	2006	5600
"50218"	9055	1	2000	10560
"50219"	7150	1	1998	40949.98
"50220"	16924.99	1	2006	10180
"50221"	6741	1	2008	10750
"50222"	0	1	2000	800
"50223"	19871.75	1	2000	79730
"50224"	3150	1	2006	800
"50225"	6489.02	1	2004	5950
"50226"	29397.67	1	2008	6960
"50227"	37138.68	1	2002	14332
"50228"	11909.06	1	1998	5620
"50229"	5693.03	1	2006	3398.01
"50230"	13122.54	1	2008	9402
"50231"	9614.84	1	2010	3450.27
"50232"	3318.1	1	2012	1602.25
"50233"	1480	1	2006	0
"50234"	14879	1	2006	42436.48
"50235"	4457	1	2000	7797
"50236"	3091	1	2002	0
"50237"	4002	1	1998	27650
"50238"	5375	1	2004	7242.22
"50239"	18075	1	2000	75747
"50240"	10015	1	2000	8758
"50241"	14479.98	1	1998	18597.48
"50242"	65211.98	1	2006	54645.59
"50243"	16333.5	1	2000	20253
"50244"	2630	1	2004	500
"50245"	4721	1	2000	12427
"50246"	5897.06	1	2002	6205
"50247"	63534.92	1	2008	154693.45
"50248"	12758	1	2000	11904
"50249"	11210	1	2002	20560
"50250"	4370.96	1	1998	31870
"50251"	2860	1	2008	2400
"50252"	12195	1	2004	14775
"50253"	2180	1	1998	1900
"50254"	9975	1	2000	43775
"50255"	8878	1	2000	7700
"50256"	22	1	1998	0
"50257"	17010.67	1	2002	26329
"50258"	25682	1	2010	17090
"50259"	0	1	2006	0
"50260"	15695.9	1	2008	1350
"50261"	4350	1	2008	1000
"50262"	320.5	1	2006	0
"50263"	2765.9	1	2002	750
"50264"	3400	1	1998	200
"50265"	616.37	1	2008	3005.59
"50266"	16187.74	1	2004	4341.75
"50267"	1590	1	2000	6895
"50268"	7989	1	2000	16135
"50269"	19596	1	2000	30205
"50270"	5279.54	1	2004	1094.48
"50271"	4565	1	2000	8715
"50272"	0	1	2002	0
"50273"	2074	1	2000	10549
"50274"	6240	1	2010	1900
"50275"	4903.11	1	2004	2041.58
"50276"	1517	1	2004	0
"50277"	14155	1	2000	18667
"50278"	5265	1	2008	750
"50279"	12000	1	1998	45670.49
"50280"	24360	1	2002	25800
"50281"	2060	1	2004	2800
"50282"	79753.5	1	2006	86969.93
"50283"	1113	1	2000	1265
"50284"	7150	1	2002	13625
"50285"	9323	1	2002	3550
"50286"	5010.2	1	2004	1300
"50287"	55660.79	1	2008	34421
"50288"	38339.01	1	2008	12753.55
"50289"	47914	1	2006	46970
"50290"	30359.74	1	2010	32199.4
"50291"	350	1	2000	0
"50292"	9615	1	1998	1250
"50293"	2060	1	2004	0
"50294"	10605	1	1998	2775
"50295"	13105.2	1	2000	59344
"50296"	4847	1	1998	5650
"50297"	24853.64	1	1998	74326.5
"50298"	17439.47	1	2006	4815
"50299"	250	1	1998	0
"50300"	100	1	1998	0
"50301"	3300	1	2006	0
"50302"	48522.2	1	1998	87325.59
"50303"	26830.06	1	2002	5135
"50304"	730	1	2002	2000
"50305"	20315	1	2000	14045
"50306"	725	1	1998	14050
"50307"	0	1	2008	0
"50308"	7259	1	2000	10481
"50309"	5123.23	1	2002	4938
"50310"	0	1	2002	800
"50311"	14640.55	1	1998	5480
"50312"	7925	1	2002	5550
"50313"	5340	1	2000	10360
"50314"	1540	1	2010	4000
"50315"	1875	1	2012	1000
"50316"	5540.6	1	2000	13966
"50317"	2906	1	2000	13745
"50318"	15663.91	1	2002	12984
"50319"	24225	1	2006	17051
"50320"	425	1	1998	12050
"50321"	50782	1	2004	37460
"50322"	0	1	2002	0
"50323"	2525.44	1	2004	500
"50324"	6340	1	2008	1715
"50325"	13078.67	1	2002	3850
